,regime_pred,regime_true,factor_pred,factor_true,realized_return,weights,bm_ff5_eqw,bm_sp500_vw,bm_sp500_ew,best_in_hindsight
2014-08-31,0,0,3,4,0.02937943260856962,"{'value': 0.09278349048800819, 'momentum': 0.1762499242607181, 'quality': 0.220436482505964, 'low_vol': 0.4295990091075414, 'growth': 0.08093109363776836}",0.03078249381881464,0.0397439258199281,0.0424749081836327,0.0434947853663321
2014-09-30,0,0,4,2,-0.008001296626239877,"{'value': 0.22451030610757716, 'momentum': 0.1098529147301795, 'quality': 0.05442044522426032, 'low_vol': 0.24589945532905427, 'growth': 0.36531687860892875}",-3.782999097598078e-05,-0.0139117242414048,-0.0255052231075697,0.0363110579817032
2014-10-31,0,1,3,3,0.03704392573474523,"{'value': 0.10067328467478075, 'momentum': 0.1026701369372068, 'quality': 0.3065693477079311, 'low_vol': 0.34347205879389625, 'growth': 0.14661517188618517}",0.02993818806891558,0.0239718017655127,0.02987446812749,0.0494082949308756
2014-11-30,0,0,4,4,0.02828358392930473,"{'value': 0.1211239086445223, 'momentum': 0.08151623003810761, 'quality': 0.08154344414620712, 'low_vol': 0.32060212356532986, 'growth': 0.39521429360583316}",0.02699936131416016,0.0276006804386725,0.024103655378486,0.0304384787299927
2014-12-31,0,0,4,3,-0.00402379906029929,"{'value': 0.06973770274140395, 'momentum': 0.08519944546661931, 'quality': 0.09865174076947314, 'low_vol': 0.1572729436141401, 'growth': 0.5891381674083634}",-0.0001437796617433002,-0.0025529217293165,0.0034894043824701,0.0121222011385198
2015-01-31,0,0,3,3,-0.01487836911946087,"{'value': 0.12336432375034233, 'momentum': 0.1359835066886221, 'quality': 0.1629464686572443, 'low_vol': 0.3840142319143517, 'growth': 0.1936914689894396}",-0.019232699812418496,-0.0294983486575619,-0.0283280159999999,-0.0044297926239115
2015-02-28,0,0,2,1,0.020208616188191288,"{'value': 0.04577252284242833, 'momentum': 0.08647438769416019, 'quality': 0.417275129925205, 'low_vol': 0.37627944058446217, 'growth': 0.07419851895374414}",0.03959021647360704,0.0569755614112759,0.0585766912350597,0.0630700135012261
2015-03-31,0,0,4,2,-0.01304484708492636,"{'value': 0.17760240711404107, 'momentum': 0.1701039775814708, 'quality': 0.04516617481385165, 'low_vol': 0.14752144759382962, 'growth': 0.459605992896807}",-0.009393283387701401,-0.0154361047900995,-0.009199322,0.0015309796608778
2015-04-30,0,0,3,0,-0.014952914091403395,"{'value': 0.05860458305281331, 'momentum': 0.15626138574961332, 'quality': 0.34833211998363744, 'low_vol': 0.3709015967373556, 'growth': 0.0659003144765802}",-0.00836332588645152,0.0091785460296757,0.0042995677290836,0.0149870847845763
2015-05-31,0,0,1,1,0.016682370678267194,"{'value': 0.11640265667406274, 'momentum': 0.38058089360720976, 'quality': 0.09242283695966867, 'low_vol': 0.3108588079196465, 'growth': 0.09973480483941242}",0.01339999643289046,0.0125217503557684,0.008756171314741,0.0282093604221367
2015-06-30,0,0,3,2,-0.015601045574767049,"{'value': 0.19078690232372633, 'momentum': 0.1431798665672525, 'quality': 0.1167269523555287, 'low_vol': 0.3262615128557557, 'growth': 0.22304476589773664}",-0.012895096644653981,-0.0193406492989244,-0.02192199,0.0250573052199267
2015-07-31,0,0,2,3,0.023565423060182337,"{'value': 0.064223781714978, 'momentum': 0.16248958036206573, 'quality': 0.61485887006509, 'low_vol': 0.11196180150169463, 'growth': 0.04646596635617158}",0.027784318363762876,0.021186216807631,0.0083133420523138,0.0433819321496071
2015-08-31,0,1,3,2,-0.044557466529203685,"{'value': 0.12176831523888423, 'momentum': 0.2173899424569538, 'quality': 0.13887638918750633, 'low_vol': 0.3216993181315267, 'growth': 0.2002660349851289}",-0.04125277871107594,-0.0602395249056127,-0.054014,0.0172805892822459
2015-09-30,1,1,2,2,0.05062026852850935,"{'value': 0.005079514910703333, 'momentum': 0.012966534006727906, 'quality': 0.9346397095517587, 'low_vol': 0.042935685053537224, 'growth': 0.004378556477272937}",-0.0027245672521538002,-0.0245275407404696,-0.033561113772455,0.0548020899967684
2015-10-31,1,1,2,4,0.008509806536652459,"{'value': 0.007014259364172196, 'momentum': 0.020510451466345208, 'quality': 0.8978551083748556, 'low_vol': 0.06831612532045093, 'growth': 0.006304055474175925}",0.06306179798927049,0.0835365181737474,0.0739939544554455,0.0939581543534959
2015-11-30,1,0,0,3,0.0057875081145544295,"{'value': 0.5809983226986087, 'momentum': 0.12406845549745515, 'quality': 0.05212202747773401, 'low_vol': 0.19594706401339573, 'growth': 0.04686413031280649}",0.0053523686513278395,0.0030203350503446,0.0024164254473161,0.0109360494782386
2015-12-31,1,0,2,2,0.005868060453376416,"{'value': 0.04695032336142722, 'momentum': 0.05786941376242115, 'quality': 0.6195835226102641, 'low_vol': 0.12990442969371058, 'growth': 0.14569231057217685}",-0.00386073104873522,-0.0152502197968644,-0.0253126441351888,0.0146191528671477
2016-01-31,1,1,2,2,0.05664871640664865,"{'value': 0.012533443251582559, 'momentum': 0.027785706788098084, 'quality': 0.8185582495219538, 'low_vol': 0.1020251000696048, 'growth': 0.03909750036876088}",-0.0176622461510256,-0.0491222555827634,-0.0561264930417495,0.0761361192308834
2016-02-29,1,1,2,2,0.021290574687867637,"{'value': 0.012229849640861191, 'momentum': 0.025608487215849927, 'quality': 0.8996600585942449, 'low_vol': 0.03930461878163548, 'growth': 0.023196985767408654}",0.00497512518880124,-0.0016405514688586,0.0122228023952095,0.0235308345965018
2016-03-31,1,0,2,0,0.01688515648226194,"{'value': 0.06732718857002779, 'momentum': 0.07911410941021621, 'quality': 0.5356974206627932, 'low_vol': 0.09842689033855313, 'growth': 0.2194343910184096}",0.04425915938707142,0.0673916427951462,0.0818310258964143,0.0685034611134192
2016-04-30,1,0,4,0,-0.006561634720348441,"{'value': 0.24905338677010408, 'momentum': 0.0765786487923099, 'quality': 0.07720209034837869, 'low_vol': 0.15863355116680108, 'growth': 0.4385323229224062}",-0.013083154140369518,0.0037066193177803,0.0127881706349206,0.0211017534035284
2016-05-31,0,0,0,1,0.013850889963134591,"{'value': 0.532858119230165, 'momentum': 0.09581030982102452, 'quality': 0.044750739265784795, 'low_vol': 0.2524219073028588, 'growth': 0.07415892438016697}",0.01693180199379682,0.0184286886660982,0.014274616,0.026730926067642
2016-06-30,0,0,3,3,0.030921018159624183,"{'value': 0.16777758938163523, 'momentum': 0.0859701817983386, 'quality': 0.18233566894521772, 'low_vol': 0.4828093942651682, 'growth': 0.08110716560964033}",0.015427236273946359,0.0026832609453577,-8.600596421471133e-05,0.057451663459118
2016-07-31,0,0,3,4,0.018171923944353907,"{'value': 0.18834572998138988, 'momentum': 0.2194480649361671, 'quality': 0.0739918937640748, 'low_vol': 0.43898451261232846, 'growth': 0.0792297987060398}",0.02251676906443108,0.0366189260009038,0.0434656175298804,0.0464802999500553
2016-08-31,0,0,0,0,-0.0030423703551989856,"{'value': 0.3455383501263868, 'momentum': 0.1990221768401824, 'quality': 0.038609552454715514, 'low_vol': 0.19769950963469218, 'growth': 0.21913041094402333}",-0.00365291040871264,0.0012470743545494,0.002248906930693,0.0058612181848416
2016-09-30,0,0,3,4,-0.009871290571999928,"{'value': 0.19703903300220857, 'momentum': 0.13182818096503715, 'quality': 0.17728217348926348, 'low_vol': 0.38627176814636915, 'growth': 0.10757884439712163}",-0.00855369777880262,0.0002634832270445,0.0005180717131474,0.00397761747455
2016-10-31,0,0,3,2,-0.010134306846561105,"{'value': 0.16297210080840324, 'momentum': 0.15964179308014514, 'quality': 0.22256026043188096, 'low_vol': 0.3499522599920769, 'growth': 0.10487358568749366}",-0.01082083211892888,-0.0179440416318423,-0.0241608769841269,0.0264989236909521
2016-11-30,0,0,2,0,0.010282157336062027,"{'value': 0.10112860374962775, 'momentum': 0.08055046623760603, 'quality': 0.4965263465707571, 'low_vol': 0.17337880444134995, 'growth': 0.14841577900065914}",0.01496616669752544,0.035811951647566,0.0516134435643564,0.0629764054338999
2016-12-31,0,0,0,1,0.024463735375929076,"{'value': 0.7262482859061122, 'momentum': 0.10857250446830757, 'quality': 0.02348427296037741, 'low_vol': 0.03014272357709379, 'growth': 0.11155221308810882}",0.022126901802889763,0.0191802104611836,0.0105712178217821,0.0302765767495147
2017-01-31,0,0,0,4,0.00836318031081421,"{'value': 0.5182215818160572, 'momentum': 0.06390221175951927, 'quality': 0.03167183788515746, 'low_vol': 0.3100767487235836, 'growth': 0.07612761981568243}",0.0074024178163016405,0.0193721598281246,0.0210476739562624,0.0299384190777229
2017-02-28,0,0,1,3,0.03585470868194486,"{'value': 0.16097286669288088, 'momentum': 0.4923298111278253, 'quality': 0.05859387344619795, 'low_vol': 0.13432621135413847, 'growth': 0.15377723737895735}",0.03423276828126176,0.0393929780869497,0.0314885615079365,0.0449500737887875
2017-03-31,0,0,4,4,0.0041697616912005474,"{'value': 0.2010141716720828, 'momentum': 0.12973435912164769, 'quality': 0.02829174016603991, 'low_vol': 0.1280105418075684, 'growth': 0.5129491872326613}",0.00158635089559558,0.0015777974275049,-0.0011698528827037,0.0125282501285868
2017-04-30,0,0,4,2,0.01343559029165264,"{'value': 0.09602003103719339, 'momentum': 0.18607519375511009, 'quality': 0.1050605974131239, 'low_vol': 0.2643471666071402, 'growth': 0.3484970111874324}",0.012087456404128439,0.010533546618319,0.0066039743083003,0.0232867965510478
2017-05-31,0,0,4,4,0.025026697051724854,"{'value': 0.06413839801097028, 'momentum': 0.07352190893510363, 'quality': 0.038238022971557636, 'low_vol': 0.17415449355364152, 'growth': 0.6499471765287269}",0.01855669844003984,0.0145520712079334,0.0044707960396039,0.0282960180224798
2017-06-30,0,0,3,0,-0.00281725684615812,"{'value': 0.06255215861861135, 'momentum': 0.08605984980629329, 'quality': 0.22890478524207725, 'low_vol': 0.32951856145957165, 'growth': 0.2929646448734464}",0.0026791888304103814,0.0059397906196599,0.0135976719681908,0.0189911648849525
2017-07-31,0,0,4,1,0.0176561188935399,"{'value': 0.19692102987049262, 'momentum': 0.1196224207728515, 'quality': 0.12444232862539456, 'low_vol': 0.16127637022385988, 'growth': 0.3977378505074015}",0.01470492617987306,0.0207294763574733,0.0159955119047619,0.0274551428532794
2017-08-31,0,0,4,4,0.006500250711414224,"{'value': 0.15574551227523353, 'momentum': 0.1565680710074752, 'quality': 0.07118528636373925, 'low_vol': 0.17592176108816882, 'growth': 0.4405793692653832}",0.0023511285093343404,0.0022394203237354,-0.0103239345238095,0.0148147722472997
2017-09-30,0,0,4,0,0.012756864631402444,"{'value': 0.1111952827750526, 'momentum': 0.19510194910862524, 'quality': 0.2138331260511993, 'low_vol': 0.23946341576069363, 'growth': 0.24040622630442915}",0.015098629825681739,0.0201271282812651,0.0295961175298804,0.0327788442594791
2017-10-31,0,0,0,1,0.02566140246345433,"{'value': 0.5327034012602171, 'momentum': 0.21184670188100363, 'quality': 0.04426451799573178, 'low_vol': 0.05933387651457523, 'growth': 0.1518515023484723}",0.028783870131072198,0.0241129507619366,0.0103019227722772,0.0588242801552447
2017-11-30,0,0,4,3,0.030596280193514187,"{'value': 0.11812128437573144, 'momentum': 0.13461303974236488, 'quality': 0.09463898509660608, 'low_vol': 0.3102673497036664, 'growth': 0.34235934108163113}",0.028862215774429423,0.0313891540507903,0.0387857940594059,0.0385679199114177
2017-12-31,0,0,1,0,0.0037661747896779304,"{'value': 0.11876956396891461, 'momentum': 0.514636655965049, 'quality': 0.03761807844408586, 'low_vol': 0.13919761775607029, 'growth': 0.18977808386588033}",6.59919795170591e-05,0.0111491230652129,0.0131015138888888,0.0167223683228676
2018-01-31,0,0,1,1,0.05768088139967458,"{'value': 0.0890205512229853, 'momentum': 0.4565907436891019, 'quality': 0.060361774745251257, 'low_vol': 0.2684727413061994, 'growth': 0.12555418903646207}",0.046196901047066155,0.0580827336823425,0.0447803988095238,0.0815651073728538
2018-02-28,0,1,0,2,-0.039151830581134195,"{'value': 0.589362204537989, 'momentum': 0.1917026470012431, 'quality': 0.02510367020012312, 'low_vol': 0.06390721786636837, 'growth': 0.12992426039427638}",-0.0220666757907248,-0.0376608279394784,-0.0433548792079208,0.0171915221770334
2018-03-31,0,1,2,3,-0.006483721211236549,"{'value': 0.05951328646805911, 'momentum': 0.07079975745668456, 'quality': 0.6974246847191168, 'low_vol': 0.09973070988466828, 'growth': 0.07253156147147134}",-0.016198879443621063,-0.0255824772232315,-0.0095342718253968,0.0085099131855692
2018-04-30,0,1,2,1,-0.0021826592506760684,"{'value': 0.10926842468975011, 'momentum': 0.17845720294470077, 'quality': 0.29977497955956567, 'low_vol': 0.2276582078873732, 'growth': 0.18484118491861024}",0.00012461541288629995,0.0037710727622579,0.0038871686507936,0.0123705211948947
2018-05-31,0,1,1,4,0.020158710694396814,"{'value': 0.23616027137768164, 'momentum': 0.31100954031828343, 'quality': 0.116841465044386, 'low_vol': 0.16014185549486326, 'growth': 0.1758468677647857}",0.01694882924160594,0.0236253776654094,0.0149361821782178,0.0432961287955939
2018-06-30,0,0,1,3,0.004868736090778543,"{'value': 0.1574622203163348, 'momentum': 0.4216840259471708, 'quality': 0.07724923194506814, 'low_vol': 0.12363622610118336, 'growth': 0.21996829569024295}",0.00681211912743412,0.0065971457501245,0.0108431212723658,0.0143321183683158
2018-07-31,1,0,4,0,0.032810703533457566,"{'value': 0.06980471310069836, 'momentum': 0.22953693965802074, 'quality': 0.15050356586292496, 'low_vol': 0.26602271513949094, 'growth': 0.28413206623886494}",0.03260471626589346,0.0371565983342741,0.0323300416666666,0.0405173747164362
2018-08-31,0,0,1,4,0.028040179263788906,"{'value': 0.248853466768387, 'momentum': 0.28298634041223897, 'quality': 0.056225583849078414, 'low_vol': 0.24767456425480744, 'growth': 0.1642600447154881}",0.025490839875910682,0.0328425565304635,0.0197562118811881,0.0488687162717726
2018-09-30,0,0,1,1,0.005864044358589214,"{'value': 0.196199822104397, 'momentum': 0.30338946295499214, 'quality': 0.08082492641977874, 'low_vol': 0.21917681253987545, 'growth': 0.2004089759809568}",0.00484303153619094,0.0051054771563722,0.0014822301587301,0.0138866147458893
2018-10-31,0,1,4,2,-0.05968500826948477,"{'value': 0.16611156691161355, 'momentum': 0.22539495385130345, 'quality': 0.1115601373378342, 'low_vol': 0.15035427532078652, 'growth': 0.3465790665784622}",-0.04538531177848517,-0.0684066418068363,-0.0713979940239043,0.0356760422481555
2018-11-30,0,1,2,3,0.02906905262968275,"{'value': 0.031352306567304374, 'momentum': 0.08011459526621527, 'quality': 0.5372279701988397, 'low_vol': 0.27179290615666546, 'growth': 0.07951222181097525}",0.0257683228242649,0.0197758484581661,0.0275177310756972,0.0484955104446802
2018-12-31,0,1,4,2,-0.07970716160388097,"{'value': 0.14546690690884398, 'momentum': 0.33036975019793785, 'quality': 0.06067971367096076, 'low_vol': 0.12152807806249286, 'growth': 0.34195555115976456}",-0.06465802557819855,-0.0906262218663389,-0.1001774990059642,0.0144355092224985
2019-01-31,1,1,2,1,-0.031064339469755526,"{'value': 0.00789091356937803, 'momentum': 0.01446296278212144, 'quality': 0.9523821713885818, 'low_vol': 0.01880424031504793, 'growth': 0.0064597119448708065}",0.05608351369989191,0.0810986400077067,0.0999792916666666,0.0897336577854241
2019-02-28,0,0,0,3,0.029213260542892524,"{'value': 0.5414024500220321, 'momentum': 0.31307817970256513, 'quality': 0.017949630819165563, 'low_vol': 0.05799416123803212, 'growth': 0.06957557821820501}",0.028102670856963143,0.0316859661251008,0.0364755257936507,0.0412048722744922
2019-03-31,0,0,1,1,0.02167809573407808,"{'value': 0.1799306197876904, 'momentum': 0.3816722717071663, 'quality': 0.058720185848126466, 'low_vol': 0.11766795080835325, 'growth': 0.2620089718486636}",0.01576212690001636,0.0195313520012359,0.0091313916500994,0.0273972602739724
2019-04-30,0,0,3,0,0.02576107423944882,"{'value': 0.052713363445189676, 'momentum': 0.0885283812529189, 'quality': 0.040507309238223446, 'low_vol': 0.6591386037662142, 'growth': 0.15911234229745375}",0.027379439237218677,0.0405569393100992,0.0367825900990099,0.0412494230317035
2019-05-31,0,1,0,2,-0.049355360896204535,"{'value': 0.46913951823845984, 'momentum': 0.282471570296861, 'quality': 0.03596741100892168, 'low_vol': 0.12222607317654523, 'growth': 0.09019542727921234}",-0.034022318673735744,-0.0631870130181268,-0.0684505584158415,-0.0047440440274996
2019-06-30,1,1,2,0,0.002894992616369981,"{'value': 0.005786301334761471, 'momentum': 0.01451869653477686, 'quality': 0.9577319429682006, 'low_vol': 0.014236619428477348, 'growth': 0.007726439733783789}",0.04591181634558106,0.0695712697050635,0.0761755881188118,0.0808266059209021
2019-07-31,0,0,0,2,0.016107922326890012,"{'value': 0.8164162155307514, 'momentum': 0.10228109181940191, 'quality': 0.009784083400351645, 'low_vol': 0.02950114579165207, 'growth': 0.0420174634578429}",0.013202029529729062,0.0144449650776403,0.0087602063492063,0.0189880331136924
2019-08-31,0,1,1,3,-0.0023512387132638276,"{'value': 0.1538163909149806, 'momentum': 0.3362672555212932, 'quality': 0.06845150057051344, 'low_vol': 0.19694232348864169, 'growth': 0.24452252950457115}",-0.0007332476421735203,-0.0161212778288884,-0.0314418237623762,0.0243479463446711
2019-09-30,0,0,3,0,0.016430958675194857,"{'value': 0.052348824752830106, 'momentum': 0.06730806251190703, 'quality': 0.32317150873103745, 'low_vol': 0.3368312720307114, 'growth': 0.22034033197351408}",0.016785290237706536,0.0187613515796729,0.0335160793650793,0.0373933159845794
2019-10-31,1,0,3,0,0.0020274092946191034,"{'value': 0.09078214933427066, 'momentum': 0.17502734905496148, 'quality': 0.08365736560736793, 'low_vol': 0.5387902584680488, 'growth': 0.11174287753535105}",0.007849429541205821,0.0215261294249389,0.0129030732673267,0.0264982203459978
2019-11-30,0,0,2,0,0.013798423885390675,"{'value': 0.1762645919381257, 'momentum': 0.18301161150132783, 'quality': 0.23865933456858798, 'low_vol': 0.17830830199010433, 'growth': 0.22375616000185428}",0.01484541171147736,0.0360123569539649,0.0342990595238095,0.0385571179505297
2019-12-31,0,0,0,0,0.028075785072785762,"{'value': 0.8328785437089106, 'momentum': 0.05424255257791859, 'quality': 0.036072855235655725, 'low_vol': 0.031370156035456544, 'growth': 0.04543589244205852}",0.014862256525101198,0.0298299220299576,0.0288857216699801,0.0311787251314101
2020-01-31,0,0,0,3,-0.0037593663170110477,"{'value': 0.49941052647900563, 'momentum': 0.19583223366611652, 'quality': 0.0881184491533596, 'low_vol': 0.10317041268471547, 'growth': 0.11346837801680273}",0.00690257040016434,-3.5156328087241406e-06,-0.018023867063492,0.0306992839910189
2020-02-29,0,1,3,2,-0.07250736830999126,"{'value': 0.250034246723921, 'momentum': 0.14409914998143009, 'quality': 0.2145695269562776, 'low_vol': 0.27016040248463435, 'growth': 0.12113667385373697}",-0.07108828354499822,-0.0818720000881507,-0.0907556811881188,-0.0119848398897346
2020-03-31,1,1,2,2,0.036128236634673266,"{'value': 0.01714462114219898, 'momentum': 0.016510816423257402, 'quality': 0.9253570656987541, 'low_vol': 0.03491385734598411, 'growth': 0.006073639389805485}",-0.08491235456233776,-0.1220134537614729,-0.1884973247524752,0.0490804209883245
2020-04-30,1,1,2,4,-0.026406766892005332,"{'value': 0.010425629573745605, 'momentum': 0.01007423663584879, 'quality': 0.9572787737830792, 'low_vol': 0.01826359935854956, 'growth': 0.003957760648776778}",0.07905297308668549,0.1290712605574593,0.1472773789682539,0.1445408065413957
2020-05-31,1,1,0,1,0.029616109330499463,"{'value': 0.6421710332679388, 'momentum': 0.11575715922621331, 'quality': 0.08854923051230361, 'low_vol': 0.0976737607715368, 'growth': 0.05584881622200748}",0.027221347826474777,0.0476507030037833,0.0480927757936507,0.0667179887118301
2020-06-30,0,1,0,4,0.009921931578545106,"{'value': 0.34421445743699275, 'momentum': 0.16224579738964603, 'quality': 0.10711772090163627, 'low_vol': 0.11642154474069273, 'growth': 0.27000047953103234}",0.0077117004701234395,0.0205503173540957,0.0142604851485148,0.0410160959003191
2020-07-31,1,0,2,1,0.04723316242114416,"{'value': 0.09931979194342341, 'momentum': 0.29816584155475656, 'quality': 0.3353999796660786, 'low_vol': 0.09936652837031129, 'growth': 0.16774785846543}",0.05250902993475298,0.0569103264482282,0.0469275287128712,0.0780347086330606
2020-08-31,1,0,1,4,0.06812402130168406,"{'value': 0.1006170812198911, 'momentum': 0.432080739102929, 'quality': 0.06310958039129634, 'low_vol': 0.13856443252301207, 'growth': 0.2656281667628715}",0.04899486665870813,0.0720677476849339,0.0453567108910891,0.0957223900033248
2020-09-30,0,1,1,2,-0.020862948713861774,"{'value': 0.2122532249032249, 'momentum': 0.6397006437952985, 'quality': 0.025229352800519713, 'low_vol': 0.055756531186307384, 'growth': 0.06706024731464948}",-0.02041539350003152,-0.0381626710481472,-0.0255025553359683,0.0045471395096842
2020-10-31,1,1,2,2,-0.008436051433034926,"{'value': 0.06822147312819819, 'momentum': 0.12079752171419124, 'quality': 0.5806717205794907, 'low_vol': 0.06469879563837083, 'growth': 0.16561048893974908}",-0.021974366968115742,-0.0264343295511423,-0.0061347017892644,0.0077260549175386
2020-11-30,0,1,3,0,0.06339072539099584,"{'value': 0.10864441634967718, 'momentum': 0.20621823582427778, 'quality': 0.10860394487805804, 'low_vol': 0.32254574173345396, 'growth': 0.253987661214533}",0.053917657178620716,0.1094038615584581,0.1466943035714286,0.1287807515352426
2020-12-31,0,0,1,4,0.03384383342870659,"{'value': 0.23209595551134193, 'momentum': 0.44926694131288664, 'quality': 0.020290765418565112, 'low_vol': 0.04530837602138272, 'growth': 0.25303796173582366}",0.023691966601373522,0.0381397352675308,0.0418944356435643,0.0408018787015005
2021-01-31,0,0,0,1,-0.009900579084075264,"{'value': 0.35831986816852024, 'momentum': 0.311295925950422, 'quality': 0.029135695421181173, 'low_vol': 0.06178168635110437, 'growth': 0.2394668241087722}",-0.01727512324636206,-0.0100845568961029,-0.0064629085487077,-0.0018749527481666
2021-02-28,0,0,4,0,0.007726228614055415,"{'value': 0.17509082737208023, 'momentum': 0.11523939964813616, 'quality': 0.08247374745908106, 'low_vol': 0.09637358425400383, 'growth': 0.5308224412666986}",0.00715630291708554,0.0260954594388223,0.0634547722772277,0.0591748192258614
2021-03-31,0,0,0,3,0.03947759744274862,"{'value': 0.3711309636618172, 'momentum': 0.34554640899655653, 'quality': 0.02879358760473814, 'low_vol': 0.0366952261278789, 'growth': 0.21783381360900939}",0.0449669565440876,0.0433595212796514,0.0572597485148514,0.0680937782854187
2021-04-30,0,0,0,4,0.050107224390805796,"{'value': 0.38863254580435935, 'momentum': 0.3006207709280933, 'quality': 0.01687310410856068, 'low_vol': 0.05418251370699801, 'growth': 0.23969106545198868}",0.044112628394876355,0.0539446052116404,0.0471002594059405,0.0687013941560756
2021-05-31,0,0,0,0,0.005971224642428534,"{'value': 0.35016000026459604, 'momentum': 0.2597706367141133, 'quality': 0.02979369581613175, 'low_vol': 0.1400390749761973, 'growth': 0.22023659222896155}",0.006968930831334941,0.0062032151068263,0.0193860555555555,0.0241491236205138
2021-06-30,0,0,4,1,0.03482545996014414,"{'value': 0.23403009951662337, 'momentum': 0.18839803863081164, 'quality': 0.04823445461702953, 'low_vol': 0.08453970265041112, 'growth': 0.44479770458512424}",0.018483830042944918,0.0237240903848803,0.0015228356435643,0.071338316639042
2021-07-31,0,0,1,2,0.027118082300689492,"{'value': 0.27337477761504786, 'momentum': 0.3132650105932381, 'quality': 0.06633146595923142, 'low_vol': 0.06129038337124769, 'growth': 0.28573836246123496}",0.0347022743271436,0.0231045060160131,0.0113585277777777,0.0668692273378364
2021-08-31,0,0,1,1,0.03260920247348213,"{'value': 0.14765437861486813, 'momentum': 0.32105824608273575, 'quality': 0.030919753459767867, 'low_vol': 0.20823712762799687, 'growth': 0.2921304942146314}",0.023477596479150938,0.0305972353164524,0.0233328908730158,0.0446535274503978
2021-09-30,0,0,0,2,-0.038588123861016024,"{'value': 0.2963831346756742, 'momentum': 0.16914954209262173, 'quality': 0.22344529598301868, 'low_vol': 0.09954652592187077, 'growth': 0.2114755013268148}",-0.0407678944827687,-0.0462445619179339,-0.0375939386138613,-0.0159370339359451
2021-10-31,0,0,1,4,0.05520106589500639,"{'value': 0.20826611626187697, 'momentum': 0.4625070992632929, 'quality': 0.21233490887859485, 'low_vol': 0.06268789765539015, 'growth': 0.05420397794084507}",0.05519086759365418,0.0705096722816178,0.0528173920792079,0.090818441601552
2021-11-30,0,0,1,2,-0.017954889543644624,"{'value': 0.34318513256772853, 'momentum': 0.39639125011742227, 'quality': 0.06122477761183455, 'low_vol': 0.05264556094533997, 'growth': 0.1465532787576746}",-0.0023256321046449197,-0.0072559637938882,-0.0257227603960396,0.0481175547635208
2021-12-31,0,0,2,3,0.041766876234593756,"{'value': 0.03299396881961075, 'momentum': 0.290379213002739, 'quality': 0.5025870631123113, 'low_vol': 0.06210516347775465, 'growth': 0.11193459158758444}",0.052816002687010546,0.0435213054723112,0.0640463948412698,0.0967240686671189
2022-01-31,0,1,4,2,-0.04648341085555555,"{'value': 0.16506780718755956, 'momentum': 0.14968128134103306, 'quality': 0.10707644838147193, 'low_vol': 0.28649484651402557, 'growth': 0.2916796165759099}",-0.03584924040336142,-0.0522429730998606,-0.0426801960396039,0.0306926041573717
2022-02-28,1,1,2,0,-0.024735580503026308,"{'value': 0.0969271505749626, 'momentum': 0.108755044282755, 'quality': 0.6315135603302126, 'low_vol': 0.09651253349978509, 'growth': 0.06629171131228481}",-0.02559473534799222,-0.0293190240976951,-0.0104380815109343,-0.0143760290493907
2022-03-31,1,1,2,3,0.004637475972773139,"{'value': 0.06162221544953311, 'momentum': 0.05021228669122894, 'quality': 0.811937469007885, 'low_vol': 0.0554070514012928, 'growth': 0.020820977450060098}",0.03113490318499452,0.037901976871045,0.0270236071428571,0.0538259096833941
2022-04-30,0,1,1,2,-0.06874386132145063,"{'value': 0.15430959963880908, 'momentum': 0.3313036992975978, 'quality': 0.0767050990534488, 'low_vol': 0.16449165584625683, 'growth': 0.27318994616388753}",-0.0458682301660217,-0.0875903945591329,-0.0632107908366533,0.0489566359011873
2022-05-31,1,1,2,2,0.026280481292753784,"{'value': 0.08350029127881604, 'momentum': 0.045500765172510914, 'quality': 0.7353988888693013, 'low_vol': 0.11228546276740166, 'growth': 0.023314591911970058}",0.00875515529491184,0.0003737396563251,0.0099820853174603,0.0343946177027284
2022-06-30,1,1,3,2,-0.061370744627645774,"{'value': 0.3258161950811867, 'momentum': 0.19402116597951133, 'quality': 0.04659813109350954, 'low_vol': 0.38105038657701207, 'growth': 0.05251412126878039}",-0.04853113529757373,-0.0818304114523868,-0.093609606361829,0.0485845195445908
2022-07-31,1,1,2,4,0.0201784435985952,"{'value': 0.223810135916998, 'momentum': 0.10843513431664542, 'quality': 0.40660400344764874, 'low_vol': 0.22553224764999885, 'growth': 0.03561847866870913}",0.05357465811027773,0.0937659178257925,0.0879372365805169,0.1282487487926946
2022-08-31,1,1,2,3,-0.03214877689623385,"{'value': 0.08558937210402356, 'momentum': 0.07061084490705183, 'quality': 0.6957984006330503, 'low_vol': 0.10896766424829595, 'growth': 0.039033718107578275}",-0.03318860704226077,-0.0402951539108969,-0.033775972166998,-0.0181392181683539
2022-09-30,1,1,2,2,-0.041235697695451774,"{'value': 0.10712389447812577, 'momentum': 0.08876196185815555, 'quality': 0.3655212781940884, 'low_vol': 0.1549022380089572, 'growth': 0.28369062746067303}",-0.05944123501921046,-0.0915980541777845,-0.0934568804780876,0.0421829904708869
2022-10-31,1,1,3,1,0.06954332181095245,"{'value': 0.07409914481567434, 'momentum': 0.07642322038014827, 'quality': 0.14677481439038587, 'low_vol': 0.5464999344292103, 'growth': 0.15620288598458112}",0.08060075829777712,0.0801552068849793,0.0965425489021956,0.1362762537590836
